<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
Сбербанк;D;2019-07-29;000000;230.75;233.74;230.18;232.8;18373570;4268129902.1
Сбербанк;D;2019-07-30;000000;233.03;236;231.13;236;34843870;8133168850.2
Сбербанк;D;2019-07-31;000000;237.5;237.55;233.11;233.49;50848520;11973417433.7
Сбербанк;D;2019-08-01;000000;232.15;232.46;228.5;229.5;56165810;12919251256.6
Сбербанк;D;2019-08-02;000000;224.91;226.88;220.3;220.81;94676140;21168981970.1
Сбербанк;D;2019-08-03;000000;220.81;220.81;220.81;220.81;0;0
Сбербанк;D;2019-08-04;000000;220.81;220.81;220.81;220.81;0;0
Сбербанк;D;2019-08-05;000000;219.72;224;219.45;222.24;49233230;10951329795.7
Сбербанк;D;2019-08-06;000000;222.82;226.88;222.3;226.01;48804210;10994183243.5
Сбербанк;D;2019-08-07;000000;225.85;227.6;221.9;222.25;49612760;11134426036.8
Сбербанк;D;2019-08-08;000000;224.6;225.9;223.18;223.93;31264340;7020281496.8
Сбербанк;D;2019-08-09;000000;224.05;224.36;220.67;220.67;31503650;7008035302.4
Сбербанк;D;2019-08-10;000000;220.67;220.67;220.67;220.67;0;0
Сбербанк;D;2019-08-11;000000;220.67;220.67;220.67;220.67;0;0
Сбербанк;D;2019-08-12;000000;222.38;222.99;219.74;222.3;28795640;6376561167.9
Сбербанк;D;2019-08-13;000000;221.31;225.75;220.07;223.18;46729240;10426580466.8
Сбербанк;D;2019-08-14;000000;224.1;224.25;216.6;217.11;52025460;11432328998.1
Сбербанк;D;2019-08-15;000000;218.5;218.94;212.88;214.59;68320490;14720511306.4
Сбербанк;D;2019-08-16;000000;215.9;216.75;213.91;215.05;38449500;8278137161.1
Сбербанк;D;2019-08-17;000000;215.05;215.05;215.05;215.05;0;0
Сбербанк;D;2019-08-18;000000;215.05;215.05;215.05;215.05;0;0
Сбербанк;D;2019-08-19;000000;217;218.2;214.06;217.4;37788830;8175727934.7
Сбербанк;D;2019-08-20;000000;217.75;219.23;215.53;216;37017510;8038759907.7
Сбербанк;D;2019-08-21;000000;216.97;219.5;215.8;218.62;42949600;9367396845.4
Сбербанк;D;2019-08-22;000000;218.21;220.4;217.35;219.5;45760130;10023740283.8
Сбербанк;D;2019-08-23;000000;220.2;223.1;217.86;219.5;54778400;12059412882.8
Сбербанк;D;2019-08-24;000000;219.5;219.5;219.5;219.5;0;0
Сбербанк;D;2019-08-25;000000;219.5;219.5;219.5;219.5;0;0
Сбербанк;D;2019-08-26;000000;217.5;219.64;216.53;218.5;35264670;7702639286
Сбербанк;D;2019-08-27;000000;218.95;219.05;215.61;217.89;51340690;11169112379.1
Сбербанк;D;2019-08-28;000000;218.07;219.08;217.18;218.3;30298300;6609291772.3
Сбербанк;D;2019-08-29;000000;218.49;221.5;218.05;221.5;35897160;7907146900.3
Сбербанк;D;2019-08-30;000000;221.94;225.2;221.21;224.2;58186220;13024846001
Сбербанк;D;2019-08-31;000000;224.2;224.2;224.2;224.2;0;0
Сбербанк;D;2019-09-01;000000;224.2;224.2;224.2;224.2;0;0
Сбербанк;D;2019-09-02;000000;224.1;227.84;223.41;226.68;38941480;8811801767
Сбербанк;D;2019-09-03;000000;225.95;226.25;222.05;224;44560910;9969137870
Сбербанк;D;2019-09-04;000000;225.3;227.5;224.69;227.1;41663520;9419148686.7
Сбербанк;D;2019-09-05;000000;229.5;230.93;228.36;230.79;54900790;12613786320
Сбербанк;D;2019-09-06;000000;231;231.2;228.36;229.02;37942350;8712649385.2
Сбербанк;D;2019-09-07;000000;229.02;229.02;229.02;229.02;0;0
Сбербанк;D;2019-09-08;000000;229.02;229.02;229.02;229.02;0;0
Сбербанк;D;2019-09-09;000000;229.88;230.87;227.61;229;22795060;5221598395.5
Сбербанк;D;2019-09-10;000000;228.5;235.23;227.1;233.3;60396660;14002586557.4
Сбербанк;D;2019-09-11;000000;233.49;235.9;232.62;234.72;41927500;9829198336.9
Сбербанк;D;2019-09-12;000000;234.9;235.42;232.81;234.57;38978190;9129512191
Сбербанк;D;2019-09-13;000000;234.12;235;231.91;233;23109620;5393664930.4
Сбербанк;D;2019-09-14;000000;233;233;233;233;0;0
Сбербанк;D;2019-09-15;000000;233;233;233;233;0;0
Сбербанк;D;2019-09-16;000000;235;235.53;233.2;235.32;39568910;9289730429.8
Сбербанк;D;2019-09-17;000000;235.22;237.2;233.99;235.89;55770430;13128176200.8
Сбербанк;D;2019-09-18;000000;235.8;236.45;234.45;235.3;25599810;6027760806.6
Сбербанк;D;2019-09-19;000000;234.86;235.49;233.12;234.98;39447820;9249295187.2
Сбербанк;D;2019-09-20;000000;235;235.5;230.72;232;40638980;9437218924.6
Сбербанк;D;2019-09-21;000000;232;232;232;232;0;0
Сбербанк;D;2019-09-22;000000;232;232;232;232;0;0
Сбербанк;D;2019-09-23;000000;231.7;232.17;229.05;229.7;28199640;6489165111.7
Сбербанк;D;2019-09-24;000000;230;231.99;227.11;227.5;43410340;9972579439.1
Сбербанк;D;2019-09-25;000000;226.5;228.3;225.3;228.09;37974670;8611835756
Сбербанк;D;2019-09-26;000000;228.21;230.9;227.71;229.09;32739690;7512187937.8
Сбербанк;D;2019-09-27;000000;229.2;229.96;228.05;228.05;18062510;4135961998.5
Сбербанк;D;2019-09-28;000000;228.05;228.05;228.05;228.05;0;0
Сбербанк;D;2019-09-29;000000;228.05;228.05;228.05;228.05;0;0
Сбербанк;D;2019-09-30;000000;228.5;229;226.05;227.71;30235910;6876686920.8
Сбербанк;D;2019-10-01;000000;227.55;229.56;226.49;226.49;29870590;6813487722.8
Сбербанк;D;2019-10-02;000000;226.05;226.63;223.03;223.5;42441850;9527050503.5
Сбербанк;D;2019-10-03;000000;223.6;225.64;222.61;224.08;38368040;8607791413.8
Сбербанк;D;2019-10-04;000000;224.9;226.06;221.87;222.76;32222650;7229037224.3
Сбербанк;D;2019-10-05;000000;222.76;222.76;222.76;222.76;0;0
Сбербанк;D;2019-10-06;000000;222.76;222.76;222.76;222.76;0;0
Сбербанк;D;2019-10-07;000000;223.13;227.8;222.41;227.55;40155510;9055294553.1
Сбербанк;D;2019-10-08;000000;227.77;228.18;225.15;226.03;31019500;7019632436.8
Сбербанк;D;2019-10-09;000000;226.03;229;225.52;227.7;39714120;9041797336.5
Сбербанк;D;2019-10-10;000000;227.89;228.94;225.62;228.5;31717090;7203071962.8
Сбербанк;D;2019-10-11;000000;229.5;231.2;228.97;230.31;37497240;8629478331.8
Сбербанк;D;2019-10-12;000000;230.31;230.31;230.31;230.31;0;0
Сбербанк;D;2019-10-13;000000;230.31;230.31;230.31;230.31;0;0
Сбербанк;D;2019-10-14;000000;230.29;230.67;227.82;228.4;34628680;7933452937.8
Сбербанк;D;2019-10-15;000000;228.78;229.88;227;229.4;30763750;7029710726.6
Сбербанк;D;2019-10-16;000000;229.05;231.2;229.05;231;39214000;9040056309.4
Сбербанк;D;2019-10-17;000000;230.7;233.5;230.52;233.5;46007620;10678748294.1
Сбербанк;D;2019-10-18;000000;233.2;236.03;232.8;235.55;42729350;10035121583.6
Сбербанк;D;2019-10-19;000000;235.55;235.55;235.55;235.55;0;0
Сбербанк;D;2019-10-20;000000;235.55;235.55;235.55;235.55;0;0
Сбербанк;D;2019-10-21;000000;236;236.88;234.04;234.94;28457490;6692570441
Сбербанк;D;2019-10-22;000000;235.02;239.77;235;239.77;40298890;9566243389.4
Сбербанк;D;2019-10-23;000000;239.2;240.18;237.76;239.57;34655410;8277292939
Сбербанк;D;2019-10-24;000000;239.63;242.78;239.06;242.78;40384770;9729515862.3
Сбербанк;D;2019-10-25;000000;242.52;242.77;237.85;240;49789040;11920857496.5
Сбербанк;D;2019-10-26;000000;240;240;240;240;0;0
Сбербанк;D;2019-10-27;000000;240;240;240;240;0;0
Сбербанк;D;2019-10-28;000000;240.5;242.33;235.25;237.03;39049350;9353118338.7
Сбербанк;D;2019-10-29;000000;237.1;240.2;236;240.11;41494140;9899718643.9
Сбербанк;D;2019-10-30;000000;239.69;242.2;237.85;239.51;43597180;10474892277.3
Сбербанк;D;2019-10-31;000000;240.7;242;234.01;234.89;60316780;14333282167.9
Сбербанк;D;2019-11-01;000000;235.35;236.74;232.8;236.4;39229280;9220837088
Сбербанк;D;2019-11-02;000000;236.4;236.4;236.4;236.4;0;0
Сбербанк;D;2019-11-03;000000;236.4;236.4;236.4;236.4;0;0
Сбербанк;D;2019-11-04;000000;236.4;236.4;236.4;236.4;0;0
Сбербанк;D;2019-11-05;000000;239.6;240.98;236.7;238.53;43691630;10418811901.4
Сбербанк;D;2019-11-06;000000;238.42;239.02;236.52;239.02;33409220;7952301153.2
Сбербанк;D;2019-11-07;000000;238.11;242.95;237.71;242.5;44689490;10779450937.4
Сбербанк;D;2019-11-08;000000;241.42;241.68;238.7;240.17;30570360;7342414951.4
Сбербанк;D;2019-11-09;000000;240.17;240.17;240.17;240.17;0;0
Сбербанк;D;2019-11-10;000000;240.17;240.17;240.17;240.17;0;0
Сбербанк;D;2019-11-11;000000;239;242.4;238.31;241.5;27141630;6538637824.3
Сбербанк;D;2019-11-12;000000;241.9;243.74;239.5;239.87;35518510;8590798985.9
Сбербанк;D;2019-11-13;000000;238.91;239.57;235.81;237.21;31448020;7473242462.4
Сбербанк;D;2019-11-14;000000;237.62;239.13;236.82;237.5;34330750;8160757018.1
Сбербанк;D;2019-11-15;000000;237.9;240.18;236.45;240;30696890;7323638859
Сбербанк;D;2019-11-16;000000;240;240;240;240;0;0
Сбербанк;D;2019-11-17;000000;240;240;240;240;0;0
Сбербанк;D;2019-11-18;000000;240.57;241.23;236.36;237.45;32959720;7861032604.7
Сбербанк;D;2019-11-19;000000;237.6;239.82;237.2;239.25;29135880;6958331286.1
Сбербанк;D;2019-11-20;000000;238.6;240.2;237.1;237.78;28102170;6694764012.7
Сбербанк;D;2019-11-21;000000;237.44;238;235.8;237.15;24654430;5837423118.4
Сбербанк;D;2019-11-22;000000;236.59;240.19;236.53;238.13;33570690;8001650684.8
Сбербанк;D;2019-11-23;000000;238.13;238.13;238.13;238.13;0;0
Сбербанк;D;2019-11-24;000000;238.13;238.13;238.13;238.13;0;0
Сбербанк;D;2019-11-25;000000;238.68;239.75;237.21;237.98;17558180;4183426976.6
Сбербанк;D;2019-11-26;000000;238.08;238.1;234.35;235;58341360;13740719377.8
Сбербанк;D;2019-11-27;000000;235.26;236.45;233.51;234.22;21885350;5141770254.6
Сбербанк;D;2019-11-28;000000;234.2;235.5;233.1;235.2;18855690;4418997771.4
Сбербанк;D;2019-11-29;000000;234.65;235.14;231.97;233.98;27285350;6370105736.3
Сбербанк;D;2019-11-30;000000;233.98;233.98;233.98;233.98;0;0
Сбербанк;D;2019-12-01;000000;233.98;233.98;233.98;233.98;0;0
Сбербанк;D;2019-12-02;000000;234.59;236.37;233;233.77;28216350;6622698810.4
Сбербанк;D;2019-12-03;000000;233.49;234.06;230.13;230.66;26687260;6181173482.9
Сбербанк;D;2019-12-04;000000;230.72;232.24;229.5;231.59;24314550;5621094961.8
Сбербанк;D;2019-12-05;000000;231.89;232.15;229.03;231.71;23210580;5353284865.8
Сбербанк;D;2019-12-06;000000;232;235.14;231.55;235.14;33286170;7777357128.9
Сбербанк;D;2019-12-07;000000;235.14;235.14;235.14;235.14;0;0
Сбербанк;D;2019-12-08;000000;235.14;235.14;235.14;235.14;0;0
Сбербанк;D;2019-12-09;000000;235.5;237.5;234.3;237.04;31774040;7503116033.1
Сбербанк;D;2019-12-10;000000;236.6;239.29;236;237.91;36098910;8592139689.9
Сбербанк;D;2019-12-11;000000;237.81;241.23;237.7;240.32;44167850;10612153788.4
Сбербанк;D;2019-12-12;000000;242;242.3;240.09;241.05;36174650;8731105191.4
Сбербанк;D;2019-12-13;000000;242;243.25;241.1;241.21;33163750;8026327875.7
Сбербанк;D;2019-12-14;000000;241.21;241.21;241.21;241.21;0;0
Сбербанк;D;2019-12-15;000000;241.21;241.21;241.21;241.21;0;0
Сбербанк;D;2019-12-16;000000;242.48;242.48;240.13;241.45;25624180;6186560505.6
Сбербанк;D;2019-12-17;000000;241.8;242.96;241;241.6;33841520;8187207941.9
Сбербанк;D;2019-12-18;000000;241.3;246.25;240.36;246.2;55765490;13601102505
Сбербанк;D;2019-12-19;000000;246.2;248.4;243.1;244;59951760;14726176097.4
Сбербанк;D;2019-12-20;000000;244.6;245.4;243.72;244.71;32957750;8059444818.5
Сбербанк;D;2019-12-21;000000;244.71;244.71;244.71;244.71;0;0
Сбербанк;D;2019-12-22;000000;244.71;244.71;244.71;244.71;0;0
Сбербанк;D;2019-12-23;000000;244.71;249.19;244.07;248.8;23996810;5921982333.9
Сбербанк;D;2019-12-24;000000;248.8;249.89;247.27;248.67;21062040;5237753854
Сбербанк;D;2019-12-25;000000;248.99;249.3;247.11;248.04;7921260;1964919964.3
Сбербанк;D;2019-12-26;000000;248.2;249.24;246.71;248.24;12989080;3220751527.7
Сбербанк;D;2019-12-27;000000;248.55;252.95;248.55;252.06;31982760;8018118071
Сбербанк;D;2019-12-28;000000;252.06;252.06;252.06;252.06;0;0
Сбербанк;D;2019-12-29;000000;252.06;252.06;252.06;252.06;0;0
Сбербанк;D;2019-12-30;000000;252.1;256;250.73;254.75;43157360;10959893255.5
Сбербанк;D;2019-12-31;000000;254.75;254.75;254.75;254.75;0;0
Сбербанк;D;2020-01-01;000000;254.75;254.75;254.75;254.75;0;0
Сбербанк;D;2020-01-02;000000;254.75;254.75;254.75;254.75;0;0
Сбербанк;D;2020-01-03;000000;255.99;258.19;253.7;255;35851840;9165474633.3
Сбербанк;D;2020-01-04;000000;255;255;255;255;0;0
Сбербанк;D;2020-01-05;000000;255;255;255;255;0;0
Сбербанк;D;2020-01-06;000000;254.75;254.84;251.4;253.9;22348300;5646009935.8
Сбербанк;D;2020-01-07;000000;253.9;253.9;253.9;253.9;0;0
Сбербанк;D;2020-01-08;000000;253.57;259.15;253.03;259.15;40817240;10485882097.9
Сбербанк;D;2020-01-09;000000;259.4;261.76;257.01;257.99;38329020;9936032087.9
Сбербанк;D;2020-01-10;000000;257.86;259.25;256.88;258.19;18851390;4864405366.3
Сбербанк;D;2020-01-11;000000;258.19;258.19;258.19;258.19;0;0
Сбербанк;D;2020-01-12;000000;258.19;258.19;258.19;258.19;0;0
Сбербанк;D;2020-01-13;000000;258.3;262.4;257.15;262.4;25855010;6719255698.1
Сбербанк;D;2020-01-14;000000;262.5;263.22;258.62;259.05;31125740;8103825686.4
Сбербанк;D;2020-01-15;000000;258.49;258.91;254.21;256.31;49361790;12661740755.8
Сбербанк;D;2020-01-16;000000;257.11;259.51;256.1;257.51;40246770;10367670370.1
Сбербанк;D;2020-01-17;000000;258.2;262.82;257.75;262.5;44914290;11730973230.7
Сбербанк;D;2020-01-18;000000;262.5;262.5;262.5;262.5;0;0
Сбербанк;D;2020-01-19;000000;262.5;262.5;262.5;262.5;0;0
Сбербанк;D;2020-01-20;000000;263.2;266.97;261.8;266.28;29797710;7891039716.6
Сбербанк;D;2020-01-21;000000;265.5;268.9;263.02;268.06;38082090;10116243295.7
Сбербанк;D;2020-01-22;000000;268.72;270.8;265.5;266.54;44282490;11869000221.9
Сбербанк;D;2020-01-23;000000;264.64;266.89;262.24;263.73;40604170;10758037619.6
Сбербанк;D;2020-01-24;000000;264.5;267.5;264.21;265.49;27340100;7262832432.3
Сбербанк;D;2020-01-25;000000;265.49;265.49;265.49;265.49;0;0
Сбербанк;D;2020-01-26;000000;265.49;265.49;265.49;265.49;0;0
Сбербанк;D;2020-01-27;000000;261;262.1;255.32;255.32;56453370;14573355407.9
Сбербанк;D;2020-01-28;000000;257;258.84;254.1;257.7;48137360;12365444789.1
Сбербанк;D;2020-01-29;000000;258.4;261.57;257.61;259.94;35047940;9098209650.8
Сбербанк;D;2020-01-30;000000;258;258.69;255.27;257.31;31769340;8167114682.7
Сбербанк;D;2020-01-31;000000;258.5;259.2;252.17;252.2;47921560;12249844290.7
Сбербанк;D;2020-02-01;000000;252.2;252.2;252.2;252.2;0;0
Сбербанк;D;2020-02-02;000000;252.2;252.2;252.2;252.2;0;0
Сбербанк;D;2020-02-03;000000;251.8;254.96;251.1;253.99;52728460;13363918755.6
Сбербанк;D;2020-02-04;000000;255.3;257.38;252.9;255.4;49786360;12692962569.8
Сбербанк;D;2020-02-05;000000;255.89;257.66;253.14;255.2;50756570;12992374109.8
Сбербанк;D;2020-02-06;000000;256.5;258;251.86;252.11;43615980;11098851157
Сбербанк;D;2020-02-07;000000;253.1;254.3;248.73;254.3;50226630;12648688569.6
Сбербанк;D;2020-02-08;000000;254.3;254.3;254.3;254.3;0;0
Сбербанк;D;2020-02-09;000000;254.3;254.3;254.3;254.3;0;0
Сбербанк;D;2020-02-10;000000;254.55;255.73;252.07;252.26;35220690;8929308973.1
Сбербанк;D;2020-02-11;000000;253.75;259.77;253;254.5;79454730;20381955261.5
Сбербанк;D;2020-02-12;000000;255.4;255.49;252.31;254.5;52523300;13351886412.8
Сбербанк;D;2020-02-13;000000;253.62;255.18;252.5;253.89;36730840;9314224120
Сбербанк;D;2020-02-14;000000;254.4;254.4;251.4;251.75;30017380;7579007855
Сбербанк;D;2020-02-15;000000;251.75;251.75;251.75;251.75;0;0
Сбербанк;D;2020-02-16;000000;251.75;251.75;251.75;251.75;0;0
Сбербанк;D;2020-02-17;000000;252.5;253.1;250.13;251.36;26429380;6637504387
Сбербанк;D;2020-02-18;000000;250.07;250.44;247.57;249.2;36365950;9054245995.6
Сбербанк;D;2020-02-19;000000;250.37;250.68;247.95;249.7;25798890;6437007441.5
Сбербанк;D;2020-02-20;000000;250.03;252.17;249.13;250.15;30717360;7704063757.8
Сбербанк;D;2020-02-21;000000;248.35;251.49;247.24;250.8;27762930;6926329901.6
Сбербанк;D;2020-02-22;000000;250.8;250.8;250.8;250.8;0;0
Сбербанк;D;2020-02-23;000000;250.8;250.8;250.8;250.8;0;0
Сбербанк;D;2020-02-24;000000;250.8;250.8;250.8;250.8;0;0
Сбербанк;D;2020-02-25;000000;247.98;249;245.17;245.19;41055780;10141332087.8
Сбербанк;D;2020-02-26;000000;244.75;251.21;243.22;250.8;67757850;16724373957.7
Сбербанк;D;2020-02-27;000000;247.5;248.98;242;242.88;58240400;14287528242.1
Сбербанк;D;2020-02-28;000000;235;239;231;233.36;124633310;29250123419.3
Сбербанк;D;2020-02-29;000000;233.36;233.36;233.36;233.36;0;0
Сбербанк;D;2020-03-01;000000;233.36;233.36;233.36;233.36;0;0
Сбербанк;D;2020-03-02;000000;238.93;241;218.86;228.17;101986040;23615359168.5
Сбербанк;D;2020-03-03;000000;233;239;232.28;236.63;83653950;19695761022.1
Сбербанк;D;2020-03-04;000000;234.13;236.7;232.62;235.27;54274670;12738292785.5
Сбербанк;D;2020-03-05;000000;237;238.72;230.64;232.33;57083760;13359836777.1
Сбербанк;D;2020-03-06;000000;228;229.2;216.67;219.99;104446900;23122055667.7
Сбербанк;D;2020-03-07;000000;219.99;219.99;219.99;219.99;0;0
Сбербанк;D;2020-03-08;000000;219.99;219.99;219.99;219.99;0;0
Сбербанк;D;2020-03-09;000000;219.99;219.99;219.99;219.99;0;0
Сбербанк;D;2020-03-10;000000;197.99;212.74;184.86;201.2;244541800;49385427971.3
Сбербанк;D;2020-03-11;000000;202;204.33;192.05;194.53;138304030;27368963511.9
Сбербанк;D;2020-03-12;000000;185.15;187.87;173.14;175.91;197972880;35646674940.5
Сбербанк;D;2020-03-13;000000;175;199.52;174.3;198.6;263038280;50434232135
Сбербанк;D;2020-03-14;000000;198.6;198.6;198.6;198.6;0;0
Сбербанк;D;2020-03-15;000000;198.6;198.6;198.6;198.6;0;0
Сбербанк;D;2020-03-16;000000;194;196.7;186;195.85;174273600;33462089397.7
Сбербанк;D;2020-03-17;000000;195;204.78;183.8;184.01;184148390;35134438033.5
Сбербанк;D;2020-03-18;000000;179;182.2;172.15;174.27;155008180;27438382586
Сбербанк;D;2020-03-19;000000;178.5;190.15;173.06;189.51;187427700;34507099921
Сбербанк;D;2020-03-20;000000;198.62;201.86;192.05;195.69;170582970;33640155970.2
Сбербанк;D;2020-03-21;000000;195.69;195.69;195.69;195.69;0;0
Сбербанк;D;2020-03-22;000000;195.69;195.69;195.69;195.69;0;0
Сбербанк;D;2020-03-23;000000;188;190.99;182.1;183.37;157891450;29394019795.5
Сбербанк;D;2020-03-24;000000;193.3;195;189.1;192.64;104881990;20144255967.3
Сбербанк;D;2020-03-25;000000;196.38;201;182.32;188.08;187978350;36047953308.7
Сбербанк;D;2020-03-26;000000;187.69;191.2;182.8;188.07;111602370;20794391118.5
Сбербанк;D;2020-03-27;000000;188.05;188.97;180.17;180.38;114277750;20992083168.9
Сбербанк;D;2020-03-28;000000;180.38;180.38;180.38;180.38;0;0
